,label,runID,ner_f1_macro,rel_f1_macro,rel_nec_f1_macro,ner_f1_micro,rel_f1_micro,rel_nec_f1_micro,train_batch_size,epochs,neg_entity_count,neg_relation_count,lr,weight_decay,eval_batch_size,rel_filter_threshold,prop_drop
263,conll04_elec_train,2022-03-26_11.31.32.767531,72.03736933576027,59.00503931744553,58.69496179806568,75.58268590455049,56.46359583952453,56.16641901931649,4,20,100,100,5e-05,0.01,1,0.45,0.2
264,conll04_elec_train,2022-03-26_03.01.57.080165,48.964992188702425,25.13466728359113,24.478929578673096,56.47309536494405,25.38071065989848,24.70389170896785,4,20,100,100,5e-06,0.01,1,0.55,0.2
265,conll04_elec_train,2022-03-26_02.55.49.834529,49.77751809582659,26.380884051260768,25.83293884578131,56.55860349127183,26.62889518413598,26.06232294617564,4,20,100,100,5e-06,0.01,1,0.55,0.1
266,conll04_elec_train,2022-03-26_11.25.03.464466,72.2934031944026,60.88769620189953,60.62795594215926,75.99118942731276,59.292035398230105,58.99705014749262,4,20,100,100,5e-05,0.01,1,0.45,0.1
267,conll04_elec_train,2022-03-26_07.59.06.492357,60.78848275423244,48.038034267323305,48.038034267323305,67.01902748414376,46.44970414201183,46.44970414201183,4,20,100,100,1e-05,0.05,1,0.55,0.3
268,conll04_elec_train,2022-03-26_15.08.43.341001,69.99728480617202,60.5855906269753,59.76535822779554,73.64902506963787,59.001512859304086,58.093797276853245,4,20,100,100,0.0001,0.01,1,0.4,0.1
269,conll04_elec_train,2022-03-26_04.52.01.447253,54.31262530188419,29.971073120579,29.672565657892434,60.45081967213115,30.985915492957755,30.729833546734948,4,20,100,100,5e-06,0.0,1,0.4,0.0
270,conll04_elec_train,2022-03-26_10.26.04.592335,70.93718351602527,58.52492776237344,58.52492776237344,74.47744774477447,56.79389312977099,56.79389312977099,4,20,100,100,5e-05,0.05,1,0.5,0.1
271,conll04_elec_train,2022-03-26_01.05.49.737437,46.51204542549413,29.89366823652538,29.07734170591313,53.65853658536586,29.553264604811,28.52233676975945,4,20,100,100,5e-06,0.05,1,0.5,0.3
272,conll04_elec_train,2022-03-26_01.42.27.397237,51.22316063643664,27.11582984665516,26.912784161375967,58.071170706549765,26.727066817667044,26.500566251415623,4,20,100,100,5e-06,0.01,1,0.4,0.1
273,conll04_elec_train,2022-03-26_04.09.14.590680,45.98166514589924,25.25631668103064,25.25631668103064,53.28504914640456,25.58139534883721,25.58139534883721,4,20,100,100,5e-06,0.005,1,0.5,0.1
274,conll04_elec_train,2022-03-26_10.39.43.538891,73.74452950452341,62.67040409459958,62.67040409459958,77.06622879036672,61.36363636363635,61.36363636363635,4,20,100,100,5e-05,0.05,1,0.55,0.0
275,conll04_elec_train,2022-03-26_09.08.36.115009,63.74746047469424,48.80837955289863,48.52865927317834,69.50053134962806,47.23926380368098,46.93251533742332,4,20,100,100,1e-05,0.01,1,0.5,0.2
276,conll04_elec_train,2022-03-26_13.46.21.976482,69.7597858856273,59.17300773300773,59.17300773300773,73.44188658057271,57.55166931637521,57.55166931637521,4,20,100,100,0.0001,0.05,1,0.4,0.1
277,conll04_elec_train,2022-03-26_03.32.31.999334,40.02147771143883,13.90918273339364,13.90918273339364,45.21739130434783,12.510860121633364,12.510860121633364,4,20,100,100,5e-06,0.005,1,0.4,0.3
278,conll04_elec_train,2022-03-26_09.53.45.502396,72.40726885838583,63.29529845466172,63.29529845466172,75.73770491803278,61.64978292329957,61.64978292329957,4,20,100,100,5e-05,0.05,1,0.4,0.2
279,conll04_elec_train,2022-03-26_08.11.23.038852,61.31262293276074,44.37086574855211,43.908438002887365,67.22955145118735,43.22250639386189,42.71099744245525,4,20,100,100,1e-05,0.01,1,0.4,0.1
280,conll04_elec_train,2022-03-26_02.43.35.497626,50.99045734059876,29.667598568127453,29.667598568127453,57.73718924403856,29.66360856269113,29.66360856269113,4,20,100,100,5e-06,0.01,1,0.5,0.3
281,conll04_elec_train,2022-03-26_08.35.53.324519,65.47084483194374,51.27426239771849,51.04170425818359,70.56367432150313,49.2063492063492,48.94179894179894,4,20,100,100,1e-05,0.01,1,0.45,0.1
282,conll04_elec_train,2022-03-26_02.49.41.214318,55.18320316893468,36.57750800564256,36.57750800564256,61.816305469556255,35.920852359208524,35.920852359208524,4,20,100,100,5e-06,0.01,1,0.55,0.0
283,conll04_elec_train,2022-03-26_08.42.36.841415,63.92395954027621,52.3574043153571,52.3574043153571,69.78494623655914,50.42492917847024,50.42492917847024,4,20,100,100,1e-05,0.01,1,0.45,0.2
284,conll04_elec_train,2022-03-26_06.21.16.426088,39.19408019352954,20.5841453726152,20.5841453726152,47.72370486656202,20.71307300509338,20.71307300509338,4,20,100,100,5e-06,0.0,1,0.55,0.3
285,conll04_elec_train,2022-03-26_09.21.37.501386,61.15416749596411,45.55126417952373,45.55126417952373,66.52675760755508,44.69096671949286,44.69096671949286,4,20,100,100,1e-05,0.01,1,0.55,0.0
286,conll04_elec_train,2022-03-26_07.52.59.508367,60.84984707082509,50.04539007092198,50.04539007092198,66.73662119622246,47.72370486656202,47.72370486656202,4,20,100,100,1e-05,0.05,1,0.55,0.2
287,conll04_elec_train,2022-03-26_13.53.12.326662,71.22235265403278,58.0326897775602,57.48096563962917,74.49888641425389,56.379821958456986,55.78635014836796,4,20,100,100,0.0001,0.05,1,0.4,0.2
288,conll04_elec_train,2022-03-26_03.38.40.880040,55.27187500327402,32.76476671132282,32.76476671132282,61.49870801033591,31.84713375796178,31.84713375796178,4,20,100,100,5e-06,0.005,1,0.45,0.0
289,conll04_elec_train,2022-03-26_13.39.15.274206,70.51827723890895,56.88398133082686,56.88398133082686,74.66666666666667,54.90797546012269,54.90797546012269,4,20,100,100,0.0001,0.05,1,0.4,0.0
290,conll04_elec_train,2022-03-26_15.37.40.869740,70.82134850649038,60.19425617528709,59.8979598789908,74.19354838709677,58.841940532081374,58.52895148669796,4,20,100,100,0.0001,0.01,1,0.45,0.2
291,conll04_elec_train,2022-03-26_05.09.50.968731,48.83650573944347,25.705485716927367,24.068058816342567,56.153050672182005,26.358695652173918,24.456521739130437,4,20,100,100,5e-06,0.0,1,0.4,0.3
292,conll04_elec_train,2022-03-26_10.59.38.200312,73.26346099844304,62.378317246359785,62.378317246359785,76.61691542288557,60.39453717754173,60.39453717754173,4,20,100,100,5e-05,0.01,1,0.4,0.0
293,conll04_elec_train,2022-03-26_08.05.14.029158,61.96125781997285,42.76605104084988,42.76605104084988,67.78770362585391,42.018779342723,42.018779342723,4,20,100,100,1e-05,0.01,1,0.4,0.0
294,conll04_elec_train,2022-03-26_14.48.31.083817,70.18466509836816,59.7913617691668,59.7913617691668,73.59017308766053,57.7223088923557,57.7223088923557,4,20,100,100,0.0001,0.05,1,0.55,0.1
295,conll04_elec_train,2022-03-26_13.32.25.239534,72.44353623889532,62.52017814176119,61.91324670892021,75.63395810363838,60.88328075709779,60.252365930599375,4,20,100,100,5e-05,0.0,1,0.55,0.2
296,conll04_elec_train,2022-03-26_09.02.07.696489,63.70454931285647,48.59686816280514,48.59686816280514,69.9367088607595,47.32620320855616,47.32620320855616,4,20,100,100,1e-05,0.01,1,0.5,0.1
297,conll04_elec_train,2022-03-26_14.06.53.025888,70.58632840967158,57.96842529850655,57.96842529850655,74.06162464985995,56.01217656012176,56.01217656012176,4,20,100,100,0.0001,0.05,1,0.45,0.1
298,conll04_elec_train,2022-03-26_06.27.14.024312,64.71537721229559,49.55708310427946,49.55708310427946,70.16985138004246,47.34177215189873,47.34177215189873,4,20,100,100,1e-05,0.05,1,0.4,0.0
299,conll04_elec_train,2022-03-26_15.51.20.418624,52.24717454991112,32.4927815186776,31.024891610420724,57.88359788359789,30.53040103492885,29.49547218628719,4,20,100,100,0.0001,0.01,1,0.5,0.1
300,conll04_elec_train,2022-03-26_11.18.53.561059,72.4067403812474,60.27166801614706,59.95420769868674,75.85434173669468,58.25545171339565,57.943925233644855,4,20,100,100,5e-05,0.01,1,0.45,0.0
301,conll04_elec_train,2022-03-26_06.45.43.734516,58.88113066822457,37.11753793190488,37.11753793190488,64.64542651593011,36.03192702394527,36.03192702394527,4,20,100,100,1e-05,0.05,1,0.4,0.3
302,conll04_elec_train,2022-03-26_12.11.40.333358,72.59084512604294,57.3809980340098,57.3809980340098,75.93107281823235,55.60975609756098,55.60975609756098,4,20,100,100,5e-05,0.01,1,0.55,0.2
303,conll04_elec_train,2022-03-26_08.29.45.818840,62.64252152050236,49.588800813764536,49.35211442323199,68.27731092436974,47.96747967479674,47.69647696476965,4,20,100,100,1e-05,0.01,1,0.45,0.0
304,conll04_elec_train,2022-03-26_14.13.52.107019,70.88440302749322,57.03900849841788,57.03900849841788,74.41077441077442,54.9520766773163,54.9520766773163,4,20,100,100,0.0001,0.05,1,0.45,0.2
305,conll04_elec_train,2022-03-26_13.25.29.683473,71.51612080113966,59.98798953510498,59.66798953510498,75.55309734513274,57.77080062794347,57.45682888540033,4,20,100,100,5e-05,0.0,1,0.55,0.1
306,conll04_elec_train,2022-03-26_06.33.22.342312,62.12663290956269,47.41724372343953,47.41724372343953,68.0379746835443,45.31645569620253,45.31645569620253,4,20,100,100,1e-05,0.05,1,0.4,0.1
307,conll04_elec_train,2022-03-26_14.21.11.007074,71.66966732685822,55.38734175590464,55.38734175590464,74.61197339246121,54.00313971742543,54.00313971742543,4,20,100,100,0.0001,0.05,1,0.5,0.0
308,conll04_elec_train,2022-03-26_03.08.02.668514,55.27180050160601,28.28753304443761,28.28753304443761,62.28813559322033,30.18242122719735,30.18242122719735,4,20,100,100,5e-06,0.01,1,0.55,0.3
309,conll04_elec_train,2022-03-26_06.03.27.098088,52.39198489264276,27.109616063614794,27.109616063614794,58.88888888888889,27.85515320334262,27.85515320334262,4,20,100,100,5e-06,0.0,1,0.55,0.0
310,conll04_elec_train,2022-03-26_01.54.41.958690,53.67598985436831,27.397796696434,27.16791163896274,60.165975103734446,27.918781725888326,27.66497461928934,4,20,100,100,5e-06,0.01,1,0.4,0.3
311,conll04_elec_train,2022-03-26_04.03.11.380497,51.94123195962243,29.416434593663844,29.416434593663844,58.32045337454921,29.92592592592593,29.92592592592593,4,20,100,100,5e-06,0.005,1,0.5,0.0
312,conll04_elec_train,2022-03-26_04.21.28.508263,50.19292235198376,29.23808947412409,29.23808947412409,56.70261941448382,29.11611785095321,29.11611785095321,4,20,100,100,5e-06,0.005,1,0.5,0.3
313,conll04_elec_train,2022-03-26_02.19.07.669323,48.83916807829851,27.487445895393503,27.188938432706934,56.67519181585677,28.733997155049785,28.449502133712663,4,20,100,100,5e-06,0.01,1,0.45,0.3
314,conll04_elec_train,2022-03-26_14.00.01.746507,70.5348611712532,61.611578926468944,60.99142388770925,74.20257414661445,59.93589743589743,59.2948717948718,4,20,100,100,0.0001,0.05,1,0.45,0.0
315,conll04_elec_train,2022-03-26_05.45.32.357716,47.876597121152834,23.300683240340017,23.300683240340017,55.521155830753344,23.514538558786345,23.514538558786345,4,20,100,100,5e-06,0.0,1,0.5,0.1
316,conll04_elec_train,2022-03-26_09.40.52.930623,73.26576971488699,60.53972373305201,60.22226341559169,76.55819084390512,58.69894099848714,58.39636913767019,4,20,100,100,5e-05,0.05,1,0.4,0.0
317,conll04_elec_train,2022-03-26_03.26.25.671095,42.37555409988584,16.1444326973556,15.96343722224248,47.91878172588832,15.426008968609864,15.246636771300448,4,20,100,100,5e-06,0.005,1,0.4,0.2
318,conll04_elec_train,2022-03-26_02.00.48.150278,54.52652150040848,33.064197297951,32.52365675741046,62.01716738197425,31.536388140161726,30.99730458221024,4,20,100,100,5e-06,0.01,1,0.45,0.0
319,conll04_elec_train,2022-03-26_05.33.39.513920,45.99721970837509,19.684675192137878,19.51938593593953,50.71817731550272,19.54887218045113,19.334049409237377,4,20,100,100,5e-06,0.0,1,0.45,0.3
320,conll04_elec_train,2022-03-26_11.38.00.836849,72.497255285855,61.55843833368618,61.55843833368618,76.03763143331489,59.90783410138248,59.90783410138248,4,20,100,100,5e-05,0.01,1,0.5,0.0
321,conll04_elec_train,2022-03-26_13.18.41.004852,72.49122470718599,58.37880993525627,58.04547660192293,75.97330367074527,56.7260940032415,56.40194489465154,4,20,100,100,5e-05,0.0,1,0.55,0.0
322,conll04_elec_train,2022-03-26_07.40.45.115994,64.46204783107751,53.088187972381306,53.088187972381306,70.83112758073055,52.17391304347827,52.17391304347827,4,20,100,100,1e-05,0.05,1,0.55,0.0
323,conll04_elec_train,2022-03-26_14.41.50.084725,70.79515999473232,59.06013786225184,58.49448532030094,74.28890128276632,57.14285714285714,56.5008025682183,4,20,100,100,0.0001,0.05,1,0.55,0.0
324,conll04_elec_train,2022-03-26_01.30.11.023792,47.146102861665725,31.045152303351447,30.688009446208596,54.847071021254536,30.952380952380956,30.612244897959183,4,20,100,100,5e-06,0.05,1,0.55,0.3
325,conll04_elec_train,2022-03-26_11.58.15.889933,73.4174164528016,63.89589521832413,63.57331457316284,76.82119205298012,61.77847113884556,61.466458658346326,4,20,100,100,5e-05,0.01,1,0.55,0.0
326,conll04_elec_train,2022-03-26_06.09.24.356920,41.92033538335552,18.379815480871287,17.659529119559288,47.43991640543365,18.61861861861862,17.71771771771772,4,20,100,100,5e-06,0.0,1,0.55,0.1
