,label,runID,ner_f1_macro,rel_f1_macro,rel_nec_f1_macro,ner_f1_micro,rel_f1_micro,rel_nec_f1_micro,train_batch_size,epochs,neg_entity_count,neg_relation_count,lr,weight_decay,eval_batch_size,rel_filter_threshold,prop_drop
526,conll04_rob_train,2022-03-25_08.17.41.616171,79.08484796325578,67.62290706192978,67.07659969505771,83.59550561797752,65.74074074074075,65.12345679012346,4,20,100,100,0.0001,0.005,1,0.5,0.1
527,conll04_rob_train,2022-03-25_04.43.00.133262,82.05692637098312,65.72525555037953,65.50426107524142,85.52412645590681,63.929618768328446,63.63636363636363,4,20,100,100,5e-05,0.01,1,0.4,0.2
528,conll04_rob_train,2022-03-25_23.03.23.891473,82.96724915817833,65.01310711734953,65.01310711734953,86.10323312535452,63.71100164203612,63.71100164203612,4,20,100,100,6e-05,0.0,1,0.4,0.2
529,conll04_rob_train,2022-03-24_22.59.56.515944,50.6187791584783,7.24324970594698,7.048127754727468,54.49464368886818,6.218905472636816,6.094527363184079,4,20,100,100,5e-06,0.05,1,0.5,0.2
530,conll04_rob_train,2022-03-24_23.46.32.584365,51.081386944674826,9.106240923355882,8.997249097742802,55.04061156235069,8.274984086569065,8.147676639083388,4,20,100,100,5e-06,0.005,1,0.4,0.0
531,conll04_rob_train,2022-03-25_22.22.56.933787,81.2260835987173,68.37242614951067,68.13986800997579,85.05617977528091,66.88,66.56,4,20,100,100,6e-05,0.005,1,0.6,0.1
532,conll04_rob_train,2022-03-25_11.32.16.403665,81.71735288878811,64.79603007526622,64.79603007526622,85.30386740331491,63.93939393939394,63.93939393939394,4,20,100,100,3e-05,0.0,1,0.5,0.0
533,conll04_rob_train,2022-03-25_02.35.32.776837,67.76220724401773,43.61041143506068,43.432633657282906,74.0273396424816,40.723981900452486,40.49773755656109,4,20,100,100,1e-05,0.005,1,0.4,0.1
534,conll04_rob_train,2022-03-25_14.16.48.765837,81.81237817994163,63.0211105854358,62.78158962735196,84.82191780821917,62.75115919629057,62.442040185471406,4,20,100,100,4e-05,0.005,1,0.55,0.3
535,conll04_rob_train,2022-03-25_05.43.53.077390,82.44038028066824,71.40701467299404,71.40701467299404,86.18968386023293,70.2127659574468,70.2127659574468,4,20,100,100,5e-05,0.005,1,0.5,0.2
536,conll04_rob_train,2022-03-25_23.36.30.762227,81.62940115545072,66.09849966552257,65.56228344930635,84.7874720357942,64.97005988023952,64.37125748502994,4,20,100,100,6e-05,0.0,1,0.45,0.2
537,conll04_rob_train,2022-03-25_06.30.00.428438,0.0,0.0,0.0,0.0,0.0,0.0,4,20,100,100,0.0001,0.05,1,0.4,0.0
538,conll04_rob_train,2022-03-25_00.00.15.444640,48.80549722329217,4.553872469344529,4.476652392124452,52.83198476915755,4.409317803660566,4.326123128119801,4,20,100,100,5e-06,0.005,1,0.4,0.2
539,conll04_rob_train,2022-03-24_22.48.07.381242,54.8943742974474,8.255678161955625,8.046254078185992,60.31108881083792,8.688524590163935,8.524590163934427,4,20,100,100,5e-06,0.05,1,0.5,0.0
540,conll04_rob_train,2022-03-25_07.23.42.045658,0.0,0.0,0.0,0.0,0.0,0.0,4,20,100,100,0.0001,0.01,1,0.4,0.2
541,conll04_rob_train,2022-03-25_01.34.24.316730,69.16131073839534,41.35932796857228,41.35932796857228,74.8340990301174,40.70556309362279,40.70556309362279,4,20,100,100,1e-05,0.05,1,0.5,0.1
542,conll04_rob_train,2022-03-25_21.07.56.276709,81.47308591255917,64.996861088486,64.996861088486,85.47201808931601,63.67851622874806,63.67851622874806,4,20,100,100,6e-05,0.005,1,0.5,0.0
543,conll04_rob_train,2022-03-25_20.33.09.982181,82.41910234467211,69.47350521342457,69.16100521342457,86.4293659621802,68.23161189358372,67.91862284820031,4,20,100,100,6e-05,0.005,1,0.45,0.0
544,conll04_rob_train,2022-03-25_23.50.43.239057,78.79795227695365,36.48217943891464,36.48217943891464,82.06785137318255,16.52559451833938,16.52559451833938,4,20,100,100,6e-05,0.0,1,0.45,0.3
545,conll04_rob_train,2022-03-25_23.29.54.566368,81.23136278771712,69.81733589446053,69.49987557700021,85.36174985978688,68.30015313935681,67.99387442572741,4,20,100,100,6e-05,0.0,1,0.45,0.1
546,conll04_rob_train,2022-03-25_02.28.45.816467,77.17240608452339,52.511220394644695,52.511220394644695,82.53796095444685,51.53846153846155,51.53846153846155,4,20,100,100,1e-05,0.005,1,0.4,0.0
547,conll04_rob_train,2022-03-25_13.19.51.478648,81.23531859527913,70.21303100888481,70.21303100888481,85.39823008849558,68.69300911854103,68.69300911854103,4,20,100,100,4e-05,0.005,1,0.5,0.0
548,conll04_rob_train,2022-03-24_23.12.00.877955,53.08402857344458,6.314159790218318,6.219147913733757,57.94749403341288,6.4453125,6.34765625,4,20,100,100,5e-06,0.01,1,0.4,0.1
549,conll04_rob_train,2022-03-25_00.40.48.135777,50.77167583611091,5.720855572713528,5.615314675615903,54.816193578408566,5.851816894761679,5.757432751297782,4,20,100,100,5e-06,0.0,1,0.4,0.2
550,conll04_rob_train,2022-03-25_17.07.14.234155,80.8998182096836,70.2153804203412,69.66939171977623,84.8856664807585,68.98638426626323,68.38124054462935,4,20,100,100,6e-05,0.01,1,0.4,0.2
551,conll04_rob_train,2022-03-25_23.23.15.663822,82.09743537200296,69.43769638601098,68.88710114791576,85.97183098591549,68.53582554517133,67.91277258566979,4,20,100,100,6e-05,0.0,1,0.45,0.0
552,conll04_rob_train,2022-03-25_14.37.39.250189,82.11100126571901,68.68138171343183,68.68138171343183,86.04910714285714,67.26998491704373,67.26998491704373,4,20,100,100,4e-05,0.0,1,0.45,0.15
553,conll04_rob_train,2022-03-25_12.20.47.085409,82.02132643072709,65.90059872044361,65.90059872044361,85.79387186629526,65.34954407294832,65.34954407294832,4,20,100,100,3e-05,0.0,1,0.55,0.25
554,conll04_rob_train,2022-03-25_19.09.59.378444,82.25677799920605,66.39856111729065,66.07856111729065,85.74597892401552,64.61538461538461,64.30769230769229,4,20,100,100,6e-05,0.01,1,0.55,0.3
555,conll04_rob_train,2022-03-25_02.15.10.480642,62.98777677949042,27.165860837029044,26.9291744464965,69.00212314225054,25.59006211180124,25.34161490683229,4,20,100,100,1e-05,0.01,1,0.5,0.1
556,conll04_rob_train,2022-03-25_10.47.16.726623,81.52357397630516,66.79976229345111,66.79976229345111,85.55555555555556,66.0347551342812,66.0347551342812,4,20,100,100,3e-05,0.005,1,0.55,0.4
557,conll04_rob_train,2022-03-25_23.10.04.347294,0.0,0.0,0.0,0.0,0.0,0.0,4,20,100,100,6e-05,0.0,1,0.4,0.25
558,conll04_rob_train,2022-03-25_22.36.32.735943,81.71620141439155,68.09136541528528,68.09136541528528,85.2549889135255,66.7741935483871,66.7741935483871,4,20,100,100,6e-05,0.005,1,0.6,0.25
559,conll04_rob_train,2022-03-25_20.25.10.728904,82.30441046984629,68.98426925334181,68.66426925334179,85.6664807585053,67.71653543307087,67.4015748031496,4,20,100,100,6e-05,0.005,1,0.4,0.3
560,conll04_rob_train,2022-03-25_19.03.13.345751,0.0,0.0,0.0,0.0,0.0,0.0,4,20,100,100,6e-05,0.01,1,0.55,0.25
561,conll04_rob_train,2022-03-25_17.36.22.295969,80.16529699597898,66.63713336537562,66.63713336537562,84.05797101449275,65.61514195583595,65.61514195583595,4,20,100,100,6e-05,0.01,1,0.45,0.1
562,conll04_rob_train,2022-03-25_10.39.20.937882,81.35947152101585,64.45718437761427,64.45718437761427,85.21165475536009,64.08345752608047,64.08345752608047,4,20,100,100,3e-05,0.005,1,0.55,0.3
563,conll04_rob_train,2022-03-25_04.36.14.298381,82.50942769960103,68.84824167135524,68.84824167135524,85.90679393599102,67.3529411764706,67.3529411764706,4,20,100,100,5e-05,0.01,1,0.4,0.1
564,conll04_rob_train,2022-03-25_02.08.22.752580,70.86397704264327,48.48931699292783,48.22265032626117,76.61122661122661,48.30508474576271,48.0225988700565,4,20,100,100,1e-05,0.01,1,0.5,0.0
565,conll04_rob_train,2022-03-25_15.42.50.984300,0.0,0.0,0.0,0.0,0.0,0.0,4,20,100,100,4e-05,0.0,1,0.55,0.0
566,conll04_rob_train,2022-03-25_10.08.14.620273,82.14901365675993,61.82887097508812,61.82887097508812,85.58904109589042,61.56156156156156,61.56156156156156,4,20,100,100,3e-05,0.005,1,0.5,0.4
567,conll04_rob_train,2022-03-25_09.29.26.996656,81.93537415886377,67.87243072081776,67.87243072081776,85.650723025584,66.77067082683307,66.77067082683307,4,20,100,100,3e-05,0.005,1,0.45,0.4
568,conll04_rob_train,2022-03-25_13.04.33.708320,80.91215632102175,69.2200464908488,68.90508586092754,85.02793296089386,67.9245283018868,67.61006289308177,4,20,100,100,4e-05,0.005,1,0.45,0.3
569,conll04_rob_train,2022-03-25_09.45.04.690053,82.06128348979279,66.68310659186034,66.68310659186034,85.71428571428571,66.16541353383458,66.16541353383458,4,20,100,100,3e-05,0.005,1,0.5,0.15
570,conll04_rob_train,2022-03-25_10.31.25.567663,83.99831331052073,67.61200231007456,67.61200231007456,87.14837286265859,67.36526946107784,67.36526946107784,4,20,100,100,3e-05,0.005,1,0.55,0.25
571,conll04_rob_train,2022-03-25_02.01.33.220677,58.7131761731965,15.347162473114242,15.320153695261435,63.91015824400205,6.126798082045817,6.073521576984549,4,20,100,100,1e-05,0.01,1,0.4,0.2
572,conll04_rob_train,2022-03-25_00.27.27.208723,52.421582708460846,9.070914367804624,8.902847140913869,56.57142857142857,9.096732863549006,8.968609865470851,4,20,100,100,5e-06,0.0,1,0.4,0.0
573,conll04_rob_train,2022-03-25_14.59.45.144955,79.59701563514325,54.794842355430085,54.24689714995064,83.23320589841617,52.27272727272727,51.76767676767676,4,20,100,100,4e-05,0.0,1,0.45,0.4
574,conll04_rob_train,2022-03-25_12.28.05.232439,82.00717234688597,62.14019626565934,62.14019626565934,85.65121412803532,62.02723146747352,62.02723146747352,4,20,100,100,3e-05,0.0,1,0.55,0.3
575,conll04_rob_train,2022-03-25_09.52.47.543321,81.79226718566146,64.93943396226187,64.93943396226187,85.58999456226209,63.62297496318116,63.62297496318116,4,20,100,100,3e-05,0.005,1,0.5,0.25
576,conll04_rob_train,2022-03-25_07.10.18.215844,0.0,0.0,0.0,0.0,0.0,0.0,4,20,100,100,0.0001,0.01,1,0.4,0.0
577,conll04_rob_train,2022-03-25_20.40.24.611921,82.29338435913218,68.49349477670776,68.19046447367745,86.14864864864865,67.50788643533123,67.19242902208201,4,20,100,100,6e-05,0.005,1,0.45,0.1
578,conll04_rob_train,2022-03-25_18.56.26.333338,81.94465214165125,65.61632672474119,65.37964033420864,85.79387186629526,64.91499227202473,64.60587326120556,4,20,100,100,6e-05,0.01,1,0.55,0.2
579,conll04_rob_train,2022-03-25_11.45.26.914479,80.64769269267154,65.91441921979886,65.58384070740215,84.54746136865342,64.95468277945619,64.6525679758308,4,20,100,100,3e-05,0.0,1,0.5,0.25
580,conll04_rob_train,2022-03-25_11.52.02.800220,78.35459184568764,63.89232552511241,63.89232552511241,83.65650969529086,63.1892697466468,63.1892697466468,4,20,100,100,3e-05,0.0,1,0.5,0.3
581,conll04_rob_train,2022-03-25_09.00.44.312063,81.8375382500786,64.31222419800362,64.01592790170731,85.41552008805724,63.77622377622377,63.4965034965035,4,20,100,100,3e-05,0.005,1,0.45,0.0
582,conll04_rob_train,2022-03-25_20.47.15.293557,82.8715414238479,68.29008582968717,68.29008582968717,86.45598194130926,66.66666666666666,66.66666666666666,4,20,100,100,6e-05,0.005,1,0.45,0.2
583,conll04_rob_train,2022-03-25_01.27.37.921571,72.780255705689,53.85955416078756,53.51767381890722,78.93333333333334,52.58493353028065,52.28951255539143,4,20,100,100,1e-05,0.05,1,0.5,0.0
584,conll04_rob_train,2022-03-25_10.55.27.136682,81.59214712870906,68.50132791263303,68.2618069545492,84.85181119648738,67.57164404223226,67.26998491704373,4,20,100,100,3e-05,0.0,1,0.45,0.0
585,conll04_rob_train,2022-03-25_23.16.38.595433,81.12450676304415,57.219908062729495,57.04749426962604,84.3073593073593,56.548347613219086,56.30354957160343,4,20,100,100,6e-05,0.0,1,0.4,0.3
586,conll04_rob_train,2022-03-25_05.37.07.590721,82.08479657943388,67.15269627218477,67.15269627218477,85.74610244988864,66.35367762128325,66.35367762128325,4,20,100,100,5e-05,0.005,1,0.5,0.1
587,conll04_rob_train,2022-03-25_07.30.24.240884,0.0,0.0,0.0,0.0,0.0,0.0,4,20,100,100,0.0001,0.01,1,0.5,0.0
588,conll04_rob_train,2022-03-25_19.30.18.472190,82.43679070521485,68.53929834320304,68.53929834320304,85.93576965669989,67.49611197511665,67.49611197511665,4,20,100,100,6e-05,0.01,1,0.6,0.2
589,conll04_rob_train,2022-03-25_22.02.28.257255,80.861752343123,68.40119376445067,68.16022990902897,84.88241881298994,67.09470304975923,66.77367576243981,4,20,100,100,6e-05,0.005,1,0.55,0.25
